siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse précise
492325402,49232540200047,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MONTPEYROUX,,[ND],24292,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, MONTPEYROUX
492327424,49232742400015,LES DOUCEURS PAYSANNES EURL,,56.10C,,,,,,,SAINT DRAMONT,24590,SAINT-GENIES,,,24412,,,,,24412B244_C,,,,A,,,56.10C, SAINT DRAMONT 24590 SAINT-GENIES
494893829,49489382900031,,,56.10C,,8,,,,RUE,DU 8 MAI 1945,24400,SAINT-MEDARD-DE-MUSSIDAN,,,24462,,,,,244620037_B,490799.62,6441687.05,,A,CHEZ NICO,FRITERIE CHEZ NICO,56.10C,8 RUE DU 8 MAI 1945 24400 SAINT-MEDARD-DE-MUSSIDAN
497640235,49764023500022,KAP MMPSF,LE KIOSQUE A PIZZAS,56.10C,,,,,,AVENUE,GEORGES POMPIDOU,24700,MONTPON-MENESTEROL,,,24294,,,,,242940161_B,475343.9744695758,6438383.302912544,,A,,,56.10C, AVENUE GEORGES POMPIDOU 24700 MONTPON-MENESTEROL
497640235,49764023500030,KAP MMPSF,LE KIOSQUE A PIZZAS,56.10C,PARKING INTERMARCHE,,,,,AVENUE,DE MEZIERES,33220,PORT-SAINTE-FOY-ET-PONCHAPT,,,24335,,,,,243350063_B,479165.69162893365,6419848.40470727,,A,,,56.10C,PARKING INTERMARCHE  AVENUE DE MEZIERES 33220 PORT-SAINTE-FOY-ET-PONCHAPT
498278944,49827894400018,SARL ROYAL KEBAB,,56.10C,,,,,,RUE,JEAN MOULIN,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,245470434_B,565177.2445731695,6449576.580475167,,A,SARL ROYAL KEBAB,,56.10C, RUE JEAN MOULIN 24120 TERRASSON-LAVILLEDIEU
499345635,49934563500050,,,56.10C,,13,,,,RUE,PHILIPPE ROSSILLON,24220,BEYNAC-ET-CAZENAC,,,24040,,,,,240400870_B,553451.95,6417451.06,,A,LE DONJON,,56.10C,13 RUE PHILIPPE ROSSILLON 24220 BEYNAC-ET-CAZENAC
499396174,49939617400041,,LE RIYAD,56.10C,,191,,,,AVENUE,JOSEPHINE BAKER,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201159_B,558348.83,6420674.79,,A,C TACOS,C TACOS,56.10C,191 AVENUE JOSEPHINE BAKER 24200 SARLAT-LA-CANEDA
499435055,49943505500011,,,56.10C,,,,,,,CHEZ RIGANAUD,24320,SAINT-PAUL-LIZONNE,,,24482,,,,,24482B031_C,,,,A,FRITKOT,,56.10C, CHEZ RIGANAUD 24320 SAINT-PAUL-LIZONNE
499670073,49967007300018,L.BAILLARD,,56.10C,RTE DE BRIVE,,,,,,LA CROIX ROUGE,24200,SARLAT-LA-CANEDA,,,24520,,,,,24520B077_C,,,,A,MCDONALD'S,,56.10C,RTE DE BRIVE  LA CROIX ROUGE 24200 SARLAT-LA-CANEDA
500038302,50003830200039,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LE BUGUE,,[ND],24067,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, LE BUGUE
500213798,50021379800035,,,56.10C,,61,,,,AVENUE,PASTEUR,24100,BERGERAC,,,24037,,,,,240373320_B,502137.99129429995,6420988.474311651,,A,CAPPADOCE KEBBAB,AUTO CAP',56.10C,61 AVENUE PASTEUR 24100 BERGERAC
501198790,50119879000013,,,56.10C,,28,B,,,COURS,MICHEL DE MONTAIGNE,24000,PERIGUEUX,,,24322,,,,,243222670_B,521053.74543847446,6456646.962575568,,A,ISTANBUL,,56.10C,"28, B COURS MICHEL DE MONTAIGNE 24000 PERIGUEUX"
501250252,50125025200019,LE CENTRAL,,56.10C,,8,,,,RUE,DE BELZUNCE,24100,BERGERAC,,,24037,,,,,240370460_B,501206.0128835116,6420453.711908781,,A,CAFE CENTRAL,,56.10C,8 RUE DE BELZUNCE 24100 BERGERAC
502354947,50235494700041,,,56.10C,,4,,,,RUE,DU FOND DU BOURG,24800,SAINT-JEAN-DE-COLE,,,24425,,,,,24425tks7_B,530939.56,6482395.2,,A,THE ZEN,,56.10C,4 RUE DU FOND DU BOURG 24800 SAINT-JEAN-DE-COLE
502498322,50249832200028,,,56.10C,,14,B,,,AVENUE,DE MONTIGNAC,24570,CONDAT-SUR-VEZERE,,,24130,,,,,241300065_B,560510.4324491888,6448155.241560686,,A,,,56.10C,"14, B AVENUE DE MONTIGNAC 24570 CONDAT-SUR-VEZERE"
502531239,50253123900023,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],RIBERAC,,[ND],24352,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, RIBERAC
502979487,50297948700035,,,56.10C,,201,,,,IMPASSE,DE LA CALE,24370,CALVIAC-EN-PERIGORD,,,24074,,,,,240740190_B,568565.3776222504,6418341.26135511,,A,,LA PIZZA DU PASSEUR,56.10C,201 IMPASSE DE LA CALE 24370 CALVIAC-EN-PERIGORD
503615627,50361562700026,,,56.10C,,,,,,,LE BOURG,24200,PROISSANS,,,24341,,,,,24341B011_C,,,,A,,,56.10C, LE BOURG 24200 PROISSANS
503782328,50378232800101,PRODIGE,,01.62Z,,,,,,,LE TOURON,24200,CARSAC-AILLAC,,,24082,,,,,24082B069_C,,,,A,,LE RELAIS DU TOURON,56.10C, LE TOURON 24200 CARSAC-AILLAC
504003914,50400391400034,,,56.10C,,9,,,,COUR,DES FONTAINES,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200820_B,559227.5596551527,6422608.860655066,,A,,,56.10C,9 COUR DES FONTAINES 24200 SARLAT-LA-CANEDA
504139676,50413967600085,,,56.10C,,284,,,,ROUTE,DE LA ROUSSIE,24200,SAINTE-NATHALENE,,,24471,,,,,244710820_B,563112.36,6425261.49,,A,,SNACK RESTAURANT DU CAMPING DE MAILLAC,56.10C,284 ROUTE DE LA ROUSSIE 24200 SAINTE-NATHALENE
504406687,50440668700021,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC,,[ND],24356,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC
504631631,50463163100026,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],ARCHIGNAC,,[ND],24012,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, ARCHIGNAC
504671199,50467119900041,,,56.10C,CHEZ MME MICHELET CHRISTELLE,858,,,,ROUTE,DU GUEYNAIRE,24130,LE FLEIX,,,24182,,,,,241820095_B,483650.1851147248,6424074.533039839,,A,,,56.10C,CHEZ MME MICHELET CHRISTELLE 858 ROUTE DU GUEYNAIRE 24130 LE FLEIX
504960634,50496063400039,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC,,[ND],24356,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC
505131953,50513195300018,LOCA'SALLE,,56.10C,ZONE ARTISANALE,7,,,,IMPASSE,DE LA NAUVE,24100,CREYSSE,,,24145,,,,,241450080_B,505340.6717582222,6419887.876373826,,A,A LA PIECE DE BOEUF,,56.10C,ZONE ARTISANALE 7 IMPASSE DE LA NAUVE 24100 CREYSSE
507489813,50748981300018,LE CRO MARIN,SARL LE CRO MARIN,56.10C,,,,,,RUE,GAMBETTA,24220,SAINT-CYPRIEN,,,24396,,,,,243960119_B,545495.0008528432,6420799.858356161,,A,,,56.10C, RUE GAMBETTA 24220 SAINT-CYPRIEN
507498434,50749843400012,SARL C2J,KIOSQUE A PIZZAS,56.10C,PARKING ELEPHANT BLEU,,,,,AVENUE,CHARLES DE GAULLE,24800,THIVIERS,,,24551,,,,,245510020_B,537986.353446789,6482719.264807512,,A,,,56.10C,PARKING ELEPHANT BLEU  AVENUE CHARLES DE GAULLE 24800 THIVIERS
507799633,50779963300015,,FUN PIZZA,56.10C,,22,,,,RUE,DES MARTYRS,24150,LALINDE,,,24223,,,,,,,,,A,FUN PIZZA,,56.10C,22 RUE DES MARTYRS 24150 LALINDE
508530870,50853087000023,,,56.10C,,269,,,,ROUTE,DE LA FONTAINE,24600,CHASSAIGNES,,,24114,,,,,24114a535_B,483151.89,6464146.86,,A,,ROTISSERIE BEA,56.10C,269 ROUTE DE LA FONTAINE 24600 CHASSAIGNES
509040929,50904092900036,,,56.10C,,733,,,,RUE,DU PLATEAU,24350,LA CHAPELLE-GONAGUET,,,24108,,,,,241081600_B,513155.95642722247,6462167.245358432,,A,,LE TRIPORTEUR,56.10C,733 RUE DU PLATEAU 24350 LA CHAPELLE-GONAGUET
509425443,50942544300025,,,56.10C,,137,,,,ROUTE,DE LYON,24000,PERIGUEUX,,,24322,,,,,243222480_B,522510.5892735097,6455829.008638211,,A,,LA TOUR DE PIZZ',56.10C,137 ROUTE DE LYON 24000 PERIGUEUX
510273626,51027362600018,,,56.10C,,,,,,,LE SAGE,24500,RAZAC-D EYMET,,,24348,,,,,24348B072_C,,,,A,,,56.10C, LE SAGE 24500 RAZAC-D EYMET
510395718,51039571800040,,BARNABE,56.10C,,6,,,,RUE,DE LA MONNAIE,24250,DOMME,,,24152,,,,,241520155_B,558805.21,6412982.84,,A,MAISON CREME,MAISON CREME,56.10C,6 RUE DE LA MONNAIE 24250 DOMME
510675291,51067529100031,,,56.10C,,,,,,,ZONE COMMERCIALE DU PORT,24170,SIORAC-EN-PERIGORD,,,24538,,,,,,,,,A,,CASA MOZZA,56.10C, ZONE COMMERCIALE DU PORT 24170 SIORAC-EN-PERIGORD
510905474,51090547400035,,,56.10C,BICHAUD,439,,,,CHEMIN,DES VIMES,24700,SAINT-BARTHELEMY-DE-BELLEGARDE,,,24380,,,,,243800870_B,480777.7870139831,6447999.660293366,,A,,LE PLEIN AIR,56.10C,BICHAUD 439 CHEMIN DES VIMES 24700 SAINT-BARTHELEMY-DE-BELLEGARDE
510940935,51094093500016,PAULMANO,,56.10C,,7,,,,COURS,MICHEL DE MONTAIGNE,24000,PERIGUEUX,,,24322,,,,,243222670_B,520901.48179144505,6456576.474391164,,A,,PASTA E SALSA,56.10C,7 COURS MICHEL DE MONTAIGNE 24000 PERIGUEUX
511614653,51161465300026,ART BAT 24,,56.10C,,71,,,,CHEMIN,DU PARNEUF,24130,SAINT-PIERRE-D'EYRAUD,,,24487,,,,,244870440_B,490530.5993198812,6420344.578380566,,A,,,56.10C,71 CHEMIN DU PARNEUF 24130 SAINT-PIERRE-D'EYRAUD
511777492,51177749200022,,,56.10C,,136,,,,AV,DU PERIGORD POURPRE,24230,MONTCARET,,,24289,,,,,,,,,A,,ANTONIO PIZZA,56.10C,136 AV DU PERIGORD POURPRE 24230 MONTCARET
511927352,51192735200019,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-PIERRE-DE-COLE,,[ND],24485,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, SAINT-PIERRE-DE-COLE
512140039,51214003900052,,,56.10C,,57,,,,ROUTE,DES COTEAUX,24520,SAINT-AGNE,,,24361,,,,,243610kgy_B,513096.5349738494,6418590.173621257,,A,THE COOK S CORNER,,56.10C,57 ROUTE DES COTEAUX 24520 SAINT-AGNE
512267964,51226796400017,,,56.10C,25 R LAMY,2,B,,,IMP,PEZE,24800,THIVIERS,,,24551,,,,,245510180_C,,,,A,RESTAURANT ERGIN,,56.10C,"25 R LAMY 2, B IMP PEZE 24800 THIVIERS"
513357061,51335706100029,GUIBERT ET FILS,,56.10C,,1,,,,RUE,ONESIME RECLUS,33220,PORT-SAINTE-FOY-ET-PONCHAPT,,,24335,,,,,243350080_B,479614.52585060406,6419898.542662251,,A,BAR DU PORT,,56.10C,1 RUE ONESIME RECLUS 33220 PORT-SAINTE-FOY-ET-PONCHAPT
513538173,51353817300024,DU PIC DU GAR,CHEZ LE GAULOIS,56.10C,,,,,,PL,ANDRE MALRAUX,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200063_C,,,,A,,CHEZ LE GAULOIS,56.10C, PL ANDRE MALRAUX 24200 SARLAT-LA-CANEDA
513618223,51361822300012,,,56.10C,ROUTE DE PERIGUEUX,,,,,,LE BOURG,24460,AGONAC,,,24002,,,,,,,,,A,MAFABIOLILA PIZZA,MAFABIOLILA PIZZA,56.10C,ROUTE DE PERIGUEUX  LE BOURG 24460 AGONAC
513802207,51380220700037,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PAYS DE BELVES,,[ND],24035,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, PAYS DE BELVES
513922732,51392273200039,,,56.10C,BRANTOME,28,B,,,BD,COLIGNY,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,CHEZ BETTY II,CHEZ BETTY II,56.10C,"BRANTOME 28, B BD COLIGNY 24310 BRANTOME EN PERIGORD"
514072180,51407218000011,BASCONORMAND,,56.10C,CENTRE COMMERCIAL CARREFOUR,,,,,ALL,JACQUES DUCLOS,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,NOOI,,56.10C,CENTRE COMMERCIAL CARREFOUR  ALL JACQUES DUCLOS 24330 BOULAZAC ISLE MANOIRE
514243476,51424347600033,LUSYD,,56.10C,,553,,,,ROUTE,DE LESCARPEDIE,24220,MEYRALS,,,24268,,,,,24268yaxy_B,547051.82,6424728.93,,A,,,56.10C,553 ROUTE DE LESCARPEDIE 24220 MEYRALS
514465525,51446552500020,CVJ,,56.10C,CENTRE COMMERCIAL DES 3V,154,,,,AVENUE,DE LA ROQUE,24100,CREYSSE,,,24145,,,,,241450065_B,505122.7371468814,6419779.114321333,,A,MC DONALD'S,,56.10C,CENTRE COMMERCIAL DES 3V 154 AVENUE DE LA ROQUE 24100 CREYSSE
515154896,51515489600010,,,56.10C,,4,,,,AVENUE,DAUMESNIL,24000,PERIGUEUX,,,24322,,,,,243221270_B,521251.26808849187,6456417.941014648,,A,UN CLIN D'OEIL DU SUD,,56.10C,4 AVENUE DAUMESNIL 24000 PERIGUEUX
515180198,51518019800019,SARL VITOSKY MAZEL,,56.10C,,17,,,,COURS,FENELON,24000,PERIGUEUX,,,24322,,,,,243221520_B,520969.21956272883,6456228.533499958,,A,LA BOITE A PIZZA,,56.10C,17 COURS FENELON 24000 PERIGUEUX
517517371,51751737100038,TREFLE ECO SUB,,56.10C,,10,,,,PLACE,ANDRE MAUROIS,24000,PERIGUEUX,,,24322,,,,,243220215_B,520831.5743687637,6456574.494686708,,A,SUBWAY,SUBWAY,56.10C,10 PLACE ANDRE MAUROIS 24000 PERIGUEUX
517712386,51771238600021,,,56.10C,,6,,,,RUE,JACQUES MANCHOTTE,24170,PAYS DE BELVES,,,24035,,,,,,,,,A,GAUFREMENT BON,GAUFREMENT BON,56.10C,6 RUE JACQUES MANCHOTTE 24170 PAYS DE BELVES
517766416,51776641600021,,,56.10C,,23,,,,RUE,DU MOULIN,24260,LES EYZIES,,,24172,,,,,,,,,A,,PARC DU CHARRON,56.10C,23 RUE DU MOULIN 24260 LES EYZIES
517831376,51783137600036,,,56.10C,,,,,,RUE,MOUNET SULLY,24100,BERGERAC,,,24037,,,,,240373180_B,501134.3368797139,6420280.751468118,,A,,UDOMSOOK,56.10C, RUE MOUNET SULLY 24100 BERGERAC
518218995,51821899500026,,,56.10C,,5,,,,RUE,NEUVE D'ARGENSON,24100,BERGERAC,,,24037,,,,,240373240_B,501279.23926627927,6419819.736203156,,A,,,56.10C,5 RUE NEUVE D'ARGENSON 24100 BERGERAC
518931613,51893161300039,,,56.10C,,447,,,,,LE MEYROLET,24260,MAUZENS-ET-MIREMONT,,,24261,,,,,24261B103_C,,,,A,,O BOLZ,56.10C,447 LE MEYROLET 24260 MAUZENS-ET-MIREMONT
519249361,51924936100022,FOURNIL DES JALOTS,,10.71C,,2,,,,RUE,LIMOGEANNE,24000,PERIGUEUX,,,24322,,,,,243222400_B,521102.2209461556,6456475.349113059,,A,FOURNIL LIMOGEANNE,FOURNIL LIMOGEANNE,56.10C,2 RUE LIMOGEANNE 24000 PERIGUEUX
519850739,51985073900029,,,56.10C,,128,,,,AVENUE,GEORGES POMPIDOU,24750,TRELISSAC,,,24557,,,,,245570098_B,522528.99,6457879.48,,A,,EAT & PERIGORD,56.10C,128 AVENUE GEORGES POMPIDOU 24750 TRELISSAC
520424672,52042467200027,,,56.10C,,,,,,,LES GARDES,24290,MONTIGNAC-LASCAUX,,,24291,,,,,24291B094_C,,,,A,,,56.10C, LES GARDES 24290 MONTIGNAC-LASCAUX
520738394,52073839400011,,PIZZA ALOHA,56.10C,,43,,,,RUE,NEUVE D'ARGENSON,24100,BERGERAC,,,24037,,,,,240373240_B,501328.16953673156,6420052.875758842,,A,PIZZA ALOHA,,56.10C,43 RUE NEUVE D'ARGENSON 24100 BERGERAC
521283598,52128359800014,SDF PILARD ET POUDEVIGNE,,56.10C,,5,,,,RUE,EUGENE LE ROY,24250,DOMME,,,24152,,,,,24152flje_B,558872.5665618181,6412995.201228508,,A,,,56.10C,5 RUE EUGENE LE ROY 24250 DOMME
521287615,52128761500012,,LE CARREYROU SDF PILARD ET POUDEVIGNE,56.10C,,5,,,,RUE,EUGENE LE ROY,24250,DOMME,,,24152,,,,,24152flje_B,558872.5665618181,6412995.201228508,,A,,,56.10C,5 RUE EUGENE LE ROY 24250 DOMME
521288894,52128889400012,,LE CARREYROU SDF PILARD ET POUDEVIGNE,56.10C,,5,,,,RUE,EUGENE LE ROY,24250,DOMME,,,24152,,,,,24152flje_B,558872.5665618181,6412995.201228508,,A,,,56.10C,5 RUE EUGENE LE ROY 24250 DOMME
521521658,52152165800034,,,56.10C,,,,,,,LE DEVEIX,24270,SAVIGNAC-LEDRIER,,,24526,,,,,,,,,A,,EI GRAPPOLI - BUON APPETITO,56.10C, LE DEVEIX 24270 SAVIGNAC-LEDRIER
521617662,52161766200015,FAST CITY,FAST CITY,56.10C,,27,,,,COURS,ALSACE LORRAINE,24100,BERGERAC,,,24037,,,,,240370170_B,501510.47054950387,6420619.480314329,,A,FAST CITY,,56.10C,27 COURS ALSACE LORRAINE 24100 BERGERAC
522487297,52248729700015,,,56.10C,,,,,,,MERIGOLE,24500,ST AUBIN DE CADELECH,,,24373,,,,,24373B100_C,,,,A,,,56.10C, MERIGOLE 24500 ST AUBIN DE CADELECH
522752344,52275234400047,,,56.10C,,6,,,,RUE,GEORGES SAUMANDE,24310,BRANTOME EN PERIGORD,,,24064,,,,,240640073_B,516045.2,6476575.89,,A,LE NIGLO GOURMAND,LE NIGLO GOURMAND,56.10C,6 RUE GEORGES SAUMANDE 24310 BRANTOME EN PERIGORD
523077923,52307792300010,STOP AND GO,,56.10C,,5,,,,RUE,DU IV SEPTEMBRE,24290,MONTIGNAC-LASCAUX,,,24291,,,,,,,,,A,LA CASA PIZZA,,56.10C,5 RUE DU IV SEPTEMBRE 24290 MONTIGNAC-LASCAUX
523563062,52356306200034,,G M INFORMATIQUE,56.10C,BOULAZAC,,,,,AV,MARCEL PAUL,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,INFOTECH24 L OASIS,56.10C,BOULAZAC  AV MARCEL PAUL 24330 BOULAZAC ISLE MANOIRE
523593689,52359368900012,IL CROSTINO,,56.10C,,26,,,,RUE,ALBERT GARRIGAT,24100,BERGERAC,,,24037,,,,,240370090_B,501465.4818863033,6419563.8809003625,,A,,,56.10C,26 RUE ALBERT GARRIGAT 24100 BERGERAC
523872026,52387202600027,KAP PRIGONRIEUX,CAP PIZZAS,56.10C,,28,,,,AV,DE LA RESISTANCE,24130,PRIGONRIEUX,,,24340,,,,,,,,,A,,,56.10C,28 AV DE LA RESISTANCE 24130 PRIGONRIEUX
524304615,52430461500023,LA FERME SAINT LOUIS,,56.10C,,13,,,,PLACE,DU CODERC,24000,PERIGUEUX,,,24322,,,,,243221130_B,521073.237300346,6456478.407724881,,A,WARUNG CANNELLE ROMARIN,WARUNG CANNELLE ROMARIN,56.10C,13 PLACE DU CODERC 24000 PERIGUEUX
525216735,52521673500031,MALEVILLE PASCAL,HOSTELLERIE MALLEVILLE,55.10Z,,,,,,,LE BOURG DE BEYNAC,24220,BEYNAC-ET-CAZENAC,,,24040,,,,,24040B005_C,,,,A,LE BISTROT CHEZ MALO,,56.10C, LE BOURG DE BEYNAC 24220 BEYNAC-ET-CAZENAC
527479786,52747978600032,YA LAMAI,YA LAMAI,56.10A,,8,,,,PL,JOUBERT,24290,MONTIGNAC-LASCAUX,,,24291,,,,,,,,,A,,THE DES ECRIVAINS -YA LAMAI,56.10C,8 PL JOUBERT 24290 MONTIGNAC-LASCAUX
527973903,52797390300026,,,56.10C,,2139,,,,ROUTE,DU PEYROL,24700,SAINT-BARTHELEMY-DE-BELLEGARDE,,,24380,,,,,243800670_B,482734.173642643,6445941.313689194,,A,,,56.10C,2139 ROUTE DU PEYROL 24700 SAINT-BARTHELEMY-DE-BELLEGARDE
528118342,52811834200013,2 J F K,,56.10C,,,,,,,LE PONTEIX,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,,56.10C, LE PONTEIX 24330 BOULAZAC ISLE MANOIRE
528523723,52852372300021,,,56.10C,,7,,,,RUE,DU PRESIDENT WILSON,24700,MONTPON-MENESTEROL,,,24294,,,,,242940394_B,476240.43,6438461.44,,A,DUCK TATTOO DESIGN - LA REGALADE,DUCK TATTOO DESIGN - LA REGALADE,56.10C,7 RUE DU PRESIDENT WILSON 24700 MONTPON-MENESTEROL
528665045,52866504500019,,,56.10C,,,,,,LD,BRESSAC,24510,SAINTE-FOY-DE-LONGAS,,,24407,,,,,,,,,A,,,56.10C, LD BRESSAC 24510 SAINTE-FOY-DE-LONGAS
528969041,52896904100029,,,56.10C,,615,,,,CHEMIN,DE LADRIEU,24290,COLY-SAINT-AMAND,,,24364,,,,,24364qvom_B,563579.01,6441229.07,,A,,,56.10C,615 CHEMIN DE LADRIEU 24290 COLY-SAINT-AMAND
529180432,52918043200013,,,56.10C,,40,,,,AVENUE,GAMBETTA,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200900_B,559098.6619225703,6423027.719802384,,A,PETIT SAIGON,,56.10C,40 AVENUE GAMBETTA 24200 SARLAT-LA-CANEDA
529993347,52999334700010,START CHICKEN,,56.10C,,21,,,,COURS,FENELON,24000,PERIGUEUX,,,24322,,,,,243221520_B,521003.6390264698,6456201.429676943,,A,,,56.10C,21 COURS FENELON 24000 PERIGUEUX
529993347,52999334700028,START CHICKEN,,56.10C,,16,,,,AVENUE,GEORGES POMPIDOU,24000,PERIGUEUX,,,24322,,,,,243221775_B,521238.5251004154,6456995.0588805135,,A,ROOKIE BURGER,,56.10C,16 AVENUE GEORGES POMPIDOU 24000 PERIGUEUX
530014398,53001439800255,TRIAXE,,56.10C,,,,,,,LA FEUILLERAIE,24750,TRELISSAC,,,24557,,,,,24557B106_C,,,,A,CREP'EAT,,56.10C, LA FEUILLERAIE 24750 TRELISSAC
530269554,53026955400032,PILOU,,56.10C,CENTRE COMMERCIAL LA FEUILLERAIE,30,,,,AVENUE,MICHEL GRANDOU,24750,TRELISSAC,,,24557,,,,,245570174_B,522072.90787434246,6457066.714076625,,A,,,56.10C,CENTRE COMMERCIAL LA FEUILLERAIE 30 AVENUE MICHEL GRANDOU 24750 TRELISSAC
530566801,53056680100037,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BUSSEROLLES,,[ND],24070,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, BUSSEROLLES
530656404,53065640400023,,,56.10C,,19,,,,ROUTE,DES CLEDES,24430,ANNESSE-ET-BEAULIEU,,,24010,,,,,240100038_B,511311.2484879381,6456099.751032745,,A,DINGO PIZZA,DINGO PIZZA,56.10C,19 ROUTE DES CLEDES 24430 ANNESSE-ET-BEAULIEU
530793280,53079328000013,CD C,,56.10C,CENTRE COMMERCIAL,,,,,,LA CAVAILLE NORD,24100,BERGERAC,,,24037,,,,,,,,,A,CD C,GUSTO PRESTO,56.10C,CENTRE COMMERCIAL  LA CAVAILLE NORD 24100 BERGERAC
530876648,53087664800011,,,56.10C,,,,,,,LA FLAQUIERE,24620,MARQUAY,,,24255,,,,,24255B037_C,,,,A,LA STRADA,,56.10C, LA FLAQUIERE 24620 MARQUAY
531216844,53121684400039,MIRA,,56.10C,,17,,,,COURS,FENELON,24000,PERIGUEUX,,,24322,,,,,243221520_B,520969.21956272883,6456228.533499958,,A,LA BOITE A PIZZA,,56.10C,17 COURS FENELON 24000 PERIGUEUX
531274215,53127421500015,,,56.10C,,,,,,,LA BOULANGERIE,24320,SAINT-PAUL-LIZONNE,,,24482,,,,,24482B003_C,,,,A,,,56.10C, LA BOULANGERIE 24320 SAINT-PAUL-LIZONNE
531622363,53162236300020,,,56.10C,,4,,,,CHE,DU SANS SOUCI,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,LE MEGONG,56.10C,4 CHE DU SANS SOUCI 24330 BOULAZAC ISLE MANOIRE
531723807,53172380700016,SARL MERLO OSTAN,,56.10C,,30,,,,RUE,DE LA RESISTANCE,24100,BERGERAC,,,24037,,,,,240374000_B,501338.97610121866,6420268.005132819,,A,FLEUR D ORANGER,,56.10C,30 RUE DE LA RESISTANCE 24100 BERGERAC
531961936,53196193600014,,,56.10C,,18,,,,RUE,EMILE COMBES,24000,PERIGUEUX,,,24322,,,,,243221410_B,520634.21972623887,6456205.773925792,,A,,MUHLETHALER JOHANN,56.10C,18 RUE EMILE COMBES 24000 PERIGUEUX
532017092,53201709200018,MC DWICH,,56.10C,,11,,,,AVENUE,DAUMESNIL,24000,PERIGUEUX,,,24322,,,,,243221270_B,521243.07867586403,6456436.398522208,,A,KEBAB INSTANBUL 2,MC DWICH,56.10C,11 AVENUE DAUMESNIL 24000 PERIGUEUX
532597770,53259777000041,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MONTPON-MENESTEROL,,[ND],24294,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, MONTPON-MENESTEROL
532629136,53262913600021,,,56.10C,,39,,,,RUE,RAYMOND RAUDIER,24000,PERIGUEUX,,,24322,,,,,243223370_B,517710.3897649653,6457962.450270039,,A,,,56.10C,39 RUE RAYMOND RAUDIER 24000 PERIGUEUX
532667698,53266769800023,,,56.10C,,,,,,,LE BOURG,24130,GINESTET,,,24197,,,,,,,,,A,,,56.10C, LE BOURG 24130 GINESTET
